id,type,contentType,pagetitle,longtitle,description,alias,link_attributes,published,pub_date,unpub_date,parent,isfolder,introtext,content,richtext,template,menuindex,searchable,cacheable,createdby,createdon,editedby,editedon,deleted,deletedon,deletedby,publishedon,publishedby,menutitle,donthit,privateweb,privatemgr,content_dispo,hidemenu,class_key,context_key,content_type,uri,uri_override,hide_children_in_tree,show_in_tree,properties,alias_visible
<p>Згідно ліцензійних умов та відповідно до проекту Меморандуму про економічну та фінансову політику, схваленого розпорядженням Кабінету Міністрів України від 27.02.2015р. №129-р інвестиційною програмою на 2016 передбачено оснастити об’єкти комунальної власності, в категорії населення, засобами обліку теплової енергії в кількості 11 шт.</p>
<p>Для забезпечення 100% обліку теплової енергії населення передбачено в інвестиційній програмі на 2016 рік 260,55 тис. грн. кошти з інвестиційного рахунку ПТМ „Ковельтепло”, а також в місцевому бюджеті на 2016р. передбачено 1 000 тис.грн. для облаштування житлових будинків засобами обліку теплової енергії.</p>
<p><strong> </strong></p>
<p><strong>Реконструкція котелень по вул. Незалежності, 50 із заміною 4-х котлів НІІСТУ-5 на котли КСВ-2,0 – 1 шт та КСВ-1,0 1 – шт., по вул. Грушевського, 9 із заміною 6-ти котлів НІІСТУ-5 на котли КСВ-2,0 – 2 шт. та КСВ-1,0 – 1шт та по вул.  Смирнова, 14А.  </strong></p>
<p>В зв’язку з постійними скаргами на не задовільне теплопостачання від споживачів, що опалюються від котелень по вул. Незалежності, 50 та Грушевського, 9, а також враховуючи те що на вказаних котельнях встановлено найбільша кількість застарілих котлів НІІСТУ-5 з дуже низькім ККД менше 80%, то для зменшення витрат палива та забезпечення споживачів теплової енергії якісною послугою з теплопостачання, було прийнято рішення, провести реконструкцію вище вказаних котелень.</p>
<p>Котельня по вул. Незалежності, 50 та Грушевського, 9 розміщені в окремих будівлях. В котельні по вул. Незалежності, 50  установлено 3 твердопаливні котли „Калвіс-950” та 4 газові котли НІІСТУ-5, інвестиційною програмою передбачено розроблення проектної документації для реконструкції котельні та придбання одного котла КСВ-1,0 вартістю 250,07 тис. грн. Всього вартість реконструкції котельні відповідно до кошторисної документації становить 1006,607 тис. грн. Другий котел КСВ-2.0 та решта необхідного обладнання очікується придбати за державні кошти з фонду регіонально розвитку сфери житлово-комунального господарства на 2016рік. На даний час фінансування зазначено об’єкту з державного бюджету не передбачено. У випадку не виділення державних коштів придбання вище вказаного котла буде здійснюватись за кошти інвестиційної програми на наступний рік. Після встановлення одного котла КСВ-1,0 котельня буде введена в експлуатацію, що дасть можливість забезпечити споживачів тепловою енергією.  </p>
<p>В котельні по вул. Грушевського,9 встановлено лише шість котлів НІІСТУ-5, інвестиційною програмою на 2016 рік передбачено розроблення проектної документації для реконструкції котельні, а також придбання трьох котлів КСВ та необхідних комплектуючих для проведення реконструкції.</p>
<p>   Газові котли експлуатуються вже більше двадцяти років, а тому морально та технічно застарілі. Для економії палива та надійної безаварійної роботи котелень в інвестиційні програмі передбачено заміну газових котлів НІІСТУ-5 на котли КСВ-2,0  та КСВ-1,0.</p>
<p>Котли які заплановано встановити відзначаються високим коефіцієнтом корисної дії, більше 90 %, відносно не великим споживанням газу та новою надійною автоматикою.  </p>
<p>Метою проекту є підвищення енергоефективності, мінімізація збитків, задоволення потреб споживачів у якісних послугах  за рахунок встановлення сучасних високоефективних котлів.</p>
<p>Вартість матеріалів та проектних робіт необхідних на реконструкцію котелень становить 1 488,07 тис. грн. без врахування ПДВ. Всі монтажні роботи виконуються господарським способом.</p>
<p>В зв’язку з недостатнім обсягом фінансування інвестиційної програми на 2016 рік для котельні по вул. Смірнова, 14А програмою передбачено лише розроблення проектної документації для реконструкції котельні, придбання необхідного обладнання передбачається за державні кошти з фонду регіонально розвитку сфери житлово-комунального господарства на 2016 рік.</p>
<p>Вартість проектних робіт для реконструкції котельні по вул. Смірнова, 14А становить 43,000 тис. грн.</p>
<p> </p>
<p><strong>Реконструкція теплових мереж.</strong></p>
<p>Метою проекту є підвищення надійності та ефективності теплопостачання задоволення потреб споживачів у якісних послугах, мінімізація збитків та підвищення енергоефективності за рахунок впровадження сучасних технологій транспортування  теплової енергії .</p>
<p>            Впровадження результативних механізмів підвищення рівня енергоефективності та вжиття заходів, щодо зменшення питомих витрат енергії  та обсягів споживання енергоносіїв.</p>
<p>   Система теплопостачання міста Ковеля є складним технологічним і соціально-економічним комплексом, що забезпечує життєдіяльність великої кількості споживачів. Оцінкою якості функціонування системи теплопостачання є: якість і надійність теплопостачання, вартість послуг теплопостачання та екологія.</p>
<p>Теплові мережі ПТМ „Ковельтепло” прокладені в непрохідних каналах з ізоляцією з використанням мінеральної вати. Канали не захищені від проникнення ґрунтової та іншої води, що призводить до значних втрат теплової енергії, пошкодженню теплопроводів, що в кінцевому результаті призводить до низької надійності та якості відпуску тепла споживачам, високими тарифами для них та надає значних збитків підприємству.</p>
<p>Основними показниками по визначенню ефективності транспортування тепла від джерела генерації до споживача є:</p>
<p>- втрати тепла через зовнішні поверхні труб; </p>
<p>- втрати води на підживлення.</p>
<p>Найвищу ефективність і збільшення терміну експлуатації теплових мереж забезпечує застосування попередньоізольованих в заводських умовах трубопроводів та їх елементів , сучасних теплоізоляційних матеріалів з покращеними характеристиками .</p>
<p>Заміна застарілих трубопроводів при застосуванні попередньоізольованих труб відповідає сучасним вимогам по терміну безаварійної експлуатації, за тепло ізоляційними характеристиками та за простотою монтажу. Коефіцієнт теплопровідності ізоляції становить &lt;0,035 Вт/м/?С, поліетиленової труби 0,43 Вт/м/?С. Окрім цього сучасні попередньо ізольовані труби мають у верхній частині теплоізоляційного шару розміщені два провідники системи теплоконтролю герметичності теплопроводу (аварійної сигналізації що спрощує контроль витоків).</p>
<p>При підтриманні температури теплоносія 95?С в подавальному теплопроводі мереж з поліуретановою ізоляцією, ККД теплової ізоляції становить 99-97%, тобто питомі втрати теплоти через ізоляцію підтримуються на рівні 1-3%, що значно нижче нормативних втрат з традиційною ізоляцією.</p>
<p>Однією з найбільших переваг попередньо ізольованих труб з поліуретановою ізоляцією є малі питомі втрати теплоти при експлуатації: завдяки герметичній гідроізоляції теплопроводів а теплотехнічні якості теплоізоляції практично не змінюються у ґрунтах.</p>
<p>Основним призначенням впровадження проекту є зниження втрат тепла в тепломережах шляхом заміни діючих трубопроводів на попередньоізольовані такого ж діаметру, що дає змогу:</p>
<p>-   підвищити термін безаварійної експлуатації мережі;</p>
<p>-   знизити експлуатаційні витрати;</p>
<p>-   знизити витрати на ремонти;</p>
<p>-   знизити капітальні затрати при монтажі;</p>
<p>-   знизити теплові втрати через ізоляцію в середньому.</p>
<p>            Заплановані  результати реалізації інвестиційного проекту  передбачаються досягти відповідно до національних , регіональних і галузевих пріоритетів.</p>
<p class=""aCxSpFirst""> </p>
<p class=""aCxSpMiddle"">Вартість матеріалів на реконструкцію теплових мереж котельні по вул.Незалежності,50 згідно кошторисної документації, розробленої ПТМ „Ковельтепло” становить -  298,330  тис. грн. без ПДВ.</p>
<p class=""aCxSpMiddle""> </p>
<p class=""aCxSpMiddle"">Вартість матеріалів на реконструкцію теплових мереж котельні по вул.Вітовського, 22 згідно кошторисної документації, розробленої ПТМ „Ковельтепло” становить -  494,400  тис. грн. без ПДВ.</p>
<p class=""aCxSpMiddle""> </p>
<p class=""aCxSpMiddle"">Вартість матеріалів на реконструкцію теплових мереж котельні по вул.Драгоманова,22 згідно кошторисної документації, розробленої ПТМ „Ковельтепло” становить -  1155,68  тис. грн. без ПДВ.</p>
<p class=""aCxSpMiddle""> </p>
<p class=""aCxSpLast""> </p>
<p> </p>
<p class=""aCxSpFirst""> </p>
<p class=""aCxSpLast"">Загальна вартість матеріалів на реконструкцію теплових мережна котельнях по вул. Незалежності,50, Вітовського,22 та Драгоманова,22 згідно кошторисної документації, становить -  882,69тис. грн.</p>
<p><strong> </strong></p>
<p align=""center""><strong>Період  реалізації  Інвестиційної програми</strong></p>
<p align=""center""><strong> </strong></p>
<p>Періодом реалізації даної інвестиційної програми є 2016 рік  з моменту встановлення тарифів на послуги центрального теплопостачання та гарячого водопостачання .</p>
<table style=""width: 1602px;"" border=""0"" cellspacing=""0"" cellpadding=""0""><colgroup><col width=""49"" /> <col width=""253"" /> <col width=""50"" /> <col width=""0"" /> <col width=""99"" /> <col width=""82"" /> <col width=""0"" /> <col width=""65"" /> <col width=""60"" /> <col width=""61"" /> <col width=""66"" /> <col width=""51"" /> <col width=""53"" /> <col width=""61"" /> <col width=""51"" /> <col width=""68"" /> <col width=""63"" /> <col width=""136"" /> <col width=""134"" /> </colgroup>
<tbody>
<tr>
<td class=""xl133"" colspan=""19"" width=""985"" height=""53"">Пояснення до фінансового плану використання коштів для виконання інвестиційної програми на 2016 рік </td>
</tr>
<tr>
<td class=""xl132"" colspan=""19"" height=""22"">ПТМ ”Ковельтепло”</td>
</tr>
<tr>
<td class=""xl134"" colspan=""19"" width=""985"" height=""67"">(найменування ліцензіата) </td>
</tr>
<tr>
<td class=""xl87"" rowspan=""4"" width=""49"" height=""336"">№ з/п</td>
<td class=""xl87"" rowspan=""4"" width=""253"">Найменування заходів (пооб'єктно)</td>
<td class=""xl126"" rowspan=""4"" width=""50"">Кількісний показник (одиниця виміру)</td>
<td class=""xl87"" width=""130"">Фінансовий план використання коштів на виконання інвестиційної програми за джерелами фінансування,                         тис. грн (без ПДВ)</td>
<td class=""xl141"" rowspan=""4"" width=""99"">Кошти, що враховуються у структурі тарифів                                                                     тис. грн. (без ПДВ)</td>
<td class=""xl87"" colspan=""2"" width=""152""> За способом виконання, тис. грн (без ПДВ)</td>
<td class=""xl124"" rowspan=""4"" width=""65"">Строк окупності (місяців) <span class=""font5"">*<br /> (1+(гр4-гр16) / гр17)*12</span></td>
<td class=""xl124"" rowspan=""4"" width=""60"">№ аркуша обґрунтовуючих матеріалів</td>
<td class=""xl126"" rowspan=""4"" width=""61"">Економія паливно-енергетичних ресурсів                                       (тони умовного палива/прогнозний період)</td>
<td class=""xl126"" rowspan=""4"" width=""66"">Економія паливно-енергетичних <br /> ресурсів (тис. грн.)</td>
<td class=""xl124"" rowspan=""4"" width=""51"">Економія фонду заробітної плати,                                                                                 (тис. грн/рік)</td>
<td class=""xl126"" rowspan=""4"" width=""53"">Економічні вигоди від зростання капіталізації основних                    фондів (збільшення амортизаційних відрахувань)                                                                      (тис.грн./рік)</td>
<td class=""xl126"" rowspan=""4"" width=""61"">Планова вартість зворотних матеріалів, отриманих з демонтованого обладнання, (тис.грн.)</td>
<td class=""xl129"" rowspan=""4"">Вартість усунення аварії на ділянці, що підлягає заміні, тис.грн.</td>
<td class=""xl126"" rowspan=""4"" width=""68"">Економічний ефект  за перший рік з урахуванням  вартості зворотніх матеріалів  (тис. грн.) ** </td>
<td class=""xl124"" rowspan=""4"" width=""63"">Економічний ефект  за другий та наступні роки                               (тис. грн.) ** </td>
<td class=""xl87"" colspan=""2"" width=""270"">Стан основного обладнання</td>
</tr>
<tr>
<td class=""xl87"" rowspan=""3"" width=""130"" height=""118"">загальна сума </td>
<td class=""xl126"" rowspan=""3"" width=""82"">господарський  (вартість                                            матеріальних ресурсів)</td>
<td class=""xl126"" rowspan=""3"" width=""70"">підрядний</td>
<td class=""xl87"" rowspan=""3"" width=""136"">До впровадження заходу</td>
<td class=""xl87"" rowspan=""3"" width=""134"">Після впровадження заходу</td>
</tr>
<tr>
<td class=""xl85"" height=""17"">1</td>
<td class=""xl85"">2</td>
<td class=""xl85"">3</td>
<td class=""xl85"">4</td>
<td class=""xl85"">5</td>
<td class=""xl85"">6</td>
<td class=""xl85"">7</td>
<td class=""xl85"">8</td>
<td class=""xl85"">9</td>
<td class=""xl85"">10</td>
<td class=""xl85"">11</td>
<td class=""xl85"">12</td>
<td class=""xl85"">13</td>
<td class=""xl85"">14</td>
<td class=""xl85"">15</td>
<td class=""xl85"">16</td>
<td class=""xl85"">17</td>
<td class=""xl85"">18</td>
<td class=""xl85"">19</td>
</tr>
<tr>
<td class=""xl85"" height=""20"">І</td>
<td class=""xl78"" colspan=""18"">Виробництво теплової енергії</td>
</tr>
<tr>
<td class=""xl89"" height=""21""> 1.1</td>
<td class=""xl82"" colspan=""18"" width=""936""> Будівництво, реконструкція та модернізація об<span class=""font8"">’</span><span class=""font5"">єктів теплопостачання (звільняється від оподаткування згідно з пунктом 154.9 статті 154 Податкового кодексу України), з урахуванням:</span></td>
</tr>
<tr>
<td class=""xl90"" height=""20"">  1.1.1</td>
<td class=""xl92"" colspan=""18"">Заходи зі зниження питомих витрат, а також втрат ресурсів, з них:</td>
</tr>
<tr>
<td class=""xl90"" height=""20""> </td>
<td class=""xl110"" width=""253""> </td>
<td class=""xl92""> </td>
<td class=""xl107"">x</td>
<td class=""xl107"">x</td>
<td class=""xl107"">x</td>
<td class=""xl91"">x</td>
<td class=""xl91"">x</td>
<td class=""xl92""> </td>
<td class=""xl92"">x</td>
<td class=""xl92"">x</td>
<td class=""xl91"">x</td>
<td class=""xl92"">x</td>
<td class=""xl91"">x</td>
<td class=""xl91"">x</td>
<td class=""xl92"">x</td>
<td class=""xl91"">x</td>
<td class=""xl87"" width=""136"">x</td>
<td class=""xl87"" width=""134"">x</td>
</tr>
<tr>
<td class=""xl85"" colspan=""3"" height=""22"">Усього за підпунктом 1.1.1</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl95"">0,00</td>
<td class=""xl79""> </td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl87"" width=""136""> </td>
<td class=""xl87"" width=""134""> </td>
</tr>
<tr>
<td class=""xl83"" height=""17"">  1.1.2</td>
<td class=""xl97"" colspan=""16"" width=""809"">Заходи щодо забезпечення технологічного та/або комерційного обліку ресурсів, з них:</td>
<td class=""xl93"" width=""136""> </td>
<td class=""xl93"" width=""134""> </td>
</tr>
<tr>
<td class=""xl85"" colspan=""3"" height=""21"">Усього за підпунктом 1.1.2</td>
<td class=""xl79"">0,00</td>
<td class=""xl102"" width=""99"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl78""> </td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl93"" width=""136"">х </td>
<td class=""xl93"" width=""134"">х </td>
</tr>
<tr>
<td class=""xl89"" height=""20"">  1.1.3</td>
<td class=""xl83"" colspan=""16"">Інші заходи, з них:</td>
<td class=""xl93"" width=""136""> </td>
<td class=""xl93"" width=""134""> </td>
</tr>
<tr>
<td class=""xl103"" height=""20""> </td>
<td class=""xl110"" width=""253""> </td>
<td class=""xl112""> </td>
<td class=""xl111"">x</td>
<td class=""xl103"">x</td>
<td class=""xl103"">x</td>
<td class=""xl103"">x</td>
<td class=""xl103"">x</td>
<td class=""xl83""> </td>
<td class=""xl103"">x</td>
<td class=""xl103"">x</td>
<td class=""xl103"">x</td>
<td class=""xl103"">x</td>
<td class=""xl103"">x</td>
<td class=""xl103"">x</td>
<td class=""xl103"">x</td>
<td class=""xl103"">x</td>
<td class=""xl93"" width=""136""> </td>
<td class=""xl93"" width=""134""> </td>
</tr>
<tr>
<td class=""xl83"" colspan=""3"" height=""18"">Усього за підпунктом 1.1.3</td>
<td class=""xl103"">0,00</td>
<td class=""xl103"">0,00</td>
<td class=""xl103"">0,00</td>
<td class=""xl103"">0,00</td>
<td class=""xl103"">0,00</td>
<td class=""xl103""> </td>
<td class=""xl103"">0,00</td>
<td class=""xl103"">0,00</td>
<td class=""xl103"">0,00</td>
<td class=""xl103"">0,00</td>
<td class=""xl103"">0,00</td>
<td class=""xl103"">0,00</td>
<td class=""xl103"">0,00</td>
<td class=""xl103"">0,00</td>
<td class=""xl93"" width=""136"">х </td>
<td class=""xl93"" width=""134"">х </td>
</tr>
<tr>
<td class=""xl85"" colspan=""3"" height=""35"">Усього за пунктом 1.1</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl116"">0,00</td>
<td class=""xl78""> </td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl87"" width=""136""> </td>
<td class=""xl87"" width=""134""> </td>
</tr>
<tr>
<td class=""xl144"" colspan=""17"" height=""20""> </td>
<td class=""xl93"" width=""136""> </td>
<td class=""xl93"" width=""134""> </td>
</tr>
<tr>
<td class=""xl89"" height=""23"">  1.2</td>
<td class=""xl98"" colspan=""16"" width=""809"">Інші заходи (не звільняється від оподаткування згідно з пунктом 154.9 статті 154 Податкового кодексу України), з урахуванням:  </td>
<td class=""xl93"" width=""136""> </td>
<td class=""xl93"" width=""134""> </td>
</tr>
<tr>
<td class=""xl88"" width=""49"" height=""19""> 1.2.1</td>
<td class=""xl97"" colspan=""16"" width=""809"">Заходи зі зниження питомих витрат, а також втрат ресурсів, з них:</td>
<td class=""xl93"" width=""136""> </td>
<td class=""xl93"" width=""134""> </td>
</tr>
<tr>
<td class=""xl90"" height=""53"">1.2.1.1</td>
<td class=""xl110"" width=""253"">Реконструкція котельні по вул. Незалежності,50 із заміною 4-х котлів НІІСТУ-5 на КСВ-2.0 та КСВ-1.0</td>
<td class=""xl92"">1од.</td>
<td class=""xl107"">250,07</td>
<td class=""xl107"">250,07</td>
<td class=""xl107"">207,07</td>
<td class=""xl91"">43,00</td>
<td class=""xl91"">9,33</td>
<td class=""xl92""> </td>
<td class=""xl92"">10,63</td>
<td class=""xl92"">241,52</td>
<td class=""xl91"">0,00</td>
<td class=""xl92"">49,23</td>
<td class=""xl91"">24,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl92"">314,75</td>
<td class=""xl91"">290,75</td>
<td class=""xl87"" width=""136"">Встаовлено 4 котли НІІСТУ-5 з ККД 80%</td>
<td class=""xl87"" width=""134"">Встановлено котел КСВ-1.0 з ККД 91%</td>
</tr>
<tr>
<td class=""xl101"" height=""58"">1.2.1.2</td>
<td class=""xl110"" width=""253"">Реконструкція котельні по вул. Грушевського,9 із заміною 6-ти котлів НІІСТУ-5 на КСВ-2.0 та КСВ-1.0</td>
<td class=""xl92"">3 од.</td>
<td class=""xl118"">1195,00</td>
<td class=""xl118"">1195,00</td>
<td class=""xl118"">1152,00</td>
<td class=""xl91"">43,00</td>
<td class=""xl95"">34,20</td>
<td class=""xl91""> </td>
<td class=""xl91"">71,09</td>
<td class=""xl91"">170,62</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">237,43</td>
<td class=""xl91"">32,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">440,05</td>
<td class=""xl91"">408,05</td>
<td class=""xl87"" width=""136"">Встаовлено 6 котлів НІІСТУ-5 з ККД 80%</td>
<td class=""xl87"" width=""134"">Встановлено котли КСВ-2.0 - 2шт. та КСВ-1.0 - 1шт. з ККД 91%</td>
</tr>
<tr>
<td class=""xl83"" colspan=""3"" height=""23"">Усього за підпунктом 1.2.1</td>
<td class=""xl91"">1445,07</td>
<td class=""xl91"">1445,07</td>
<td class=""xl91"">1359,07</td>
<td class=""xl91"">86,00</td>
<td class=""xl91"">23,85</td>
<td class=""xl92""> </td>
<td class=""xl91"">81,72</td>
<td class=""xl91"">412,14</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">286,66</td>
<td class=""xl91"">56,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">754,80</td>
<td class=""xl91"">698,80</td>
<td class=""xl93"" width=""136"">х </td>
<td class=""xl93"" width=""134"">х </td>
</tr>
<tr>
<td class=""xl87"" width=""49"" height=""18""> 1.2.2</td>
<td class=""xl97"" colspan=""16"" width=""809"">Заходи щодо забезпечення технологічного та/або комерційного обліку ресурсів, з них:</td>
<td class=""xl93"" width=""136""> </td>
<td class=""xl93"" width=""134""> </td>
</tr>
<tr>
<td class=""xl83"" colspan=""3"" height=""18"">Усього за підпунктом 1.2.2</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl92""> </td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl93"" width=""136"">х </td>
<td class=""xl93"" width=""134"">х </td>
</tr>
<tr>
<td class=""xl83"" height=""21""> 1.2.3</td>
<td class=""xl97"" colspan=""16"" width=""809"">Заходи щодо впровадження та розвитку інформаційних технологій, з них:</td>
<td class=""xl93"" width=""136""> </td>
<td class=""xl93"" width=""134""> </td>
</tr>
<tr>
<td class=""xl92"" colspan=""3"" height=""20"">Усього за підпунктом 1.2.3</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl92""> </td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl93"" width=""136"">х </td>
<td class=""xl93"" width=""134"">х </td>
</tr>
<tr>
<td class=""xl83"" height=""25""> 1.2.4</td>
<td class=""xl97"" colspan=""16"" width=""809"">Заходи щодо модернізації та закупівлі транспортних засобів спеціального та спеціалізованого призначення, з них:</td>
<td class=""xl93"" width=""136""> </td>
<td class=""xl93"" width=""134""> </td>
</tr>
<tr>
<td class=""xl83"" colspan=""3"" height=""20"">Усього за підпунктом 1.2.4</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl92""> </td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl93"" width=""136"">х </td>
<td class=""xl93"" width=""134"">х </td>
</tr>
<tr>
<td class=""xl83"" height=""21""> 1.2.5</td>
<td class=""xl83"" colspan=""16"">Інші заходи, з них:</td>
<td class=""xl93"" width=""136""> </td>
<td class=""xl93"" width=""134""> </td>
</tr>
<tr>
<td class=""xl103"" height=""71"">1.2.5.1</td>
<td class=""xl110"" width=""253"">Розроблення проектно-кошторисної документації для реконструкції котельні Смірнова,14А</td>
<td class=""xl112"">1 од.</td>
<td class=""xl111"">43,00</td>
<td class=""xl103"">43,00</td>
<td class=""xl103"">0,00</td>
<td class=""xl103"">43,00</td>
<td class=""xl103"">0,00</td>
<td class=""xl83""> </td>
<td class=""xl103"">0,00</td>
<td class=""xl103"">0,00</td>
<td class=""xl103"">0,00</td>
<td class=""xl103"">0,00</td>
<td class=""xl103"">0,00</td>
<td class=""xl103"">0,00</td>
<td class=""xl103"">0,00</td>
<td class=""xl103"">0,00</td>
<td class=""xl93"" width=""136"">Встановлено 5 котлів НІІСТУ-5 з ККД 80%</td>
<td class=""xl93"" width=""134"">Проектом передбачається заміна 3-х котлів НІІСТУ-5 на КСВ-2.0-1шт. та КСВ-1.0  </td>
</tr>
<tr>
<td class=""xl83"" colspan=""3"" height=""21"">Усього за підпунктом 1.2.5</td>
<td class=""xl103"">43,00</td>
<td class=""xl103"">43,00</td>
<td class=""xl103"">0,00</td>
<td class=""xl103"">43,00</td>
<td class=""xl77"">0,00</td>
<td class=""xl103""> </td>
<td class=""xl103"">0,00</td>
<td class=""xl103"">0,00</td>
<td class=""xl103"">0,00</td>
<td class=""xl103"">0,00</td>
<td class=""xl103"">0,00</td>
<td class=""xl103"">0,00</td>
<td class=""xl103"">0,00</td>
<td class=""xl103"">0,00</td>
<td class=""xl93"" width=""136"">х </td>
<td class=""xl93"" width=""134"">х </td>
</tr>
<tr>
<td class=""xl85"" colspan=""3"" height=""21"">Усього за пунктом 1.2</td>
<td class=""xl79"">1488,07</td>
<td class=""xl79"">1488,07</td>
<td class=""xl79"">1359,07</td>
<td class=""xl79"">129,00</td>
<td class=""xl77"">24,59</td>
<td class=""xl78""> </td>
<td class=""xl79"">81,72</td>
<td class=""xl79"">412,14</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">286,66</td>
<td class=""xl79"">56,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">754,80</td>
<td class=""xl79"">698,80</td>
<td class=""xl93"" width=""136"">х </td>
<td class=""xl93"" width=""134"">х </td>
</tr>
<tr>
<td class=""xl85"" colspan=""3"" height=""21"">Усього за розділом І</td>
<td class=""xl77"">1488,07</td>
<td class=""xl77"">1488,07</td>
<td class=""xl77"">1359,07</td>
<td class=""xl77"">129,00</td>
<td class=""xl77"">24,59</td>
<td class=""xl85""> </td>
<td class=""xl77"">81,72</td>
<td class=""xl77"">412,14</td>
<td class=""xl77"">0,00</td>
<td class=""xl77"">286,66</td>
<td class=""xl77"">56,00</td>
<td class=""xl77"">0,00</td>
<td class=""xl77"">754,80</td>
<td class=""xl77"">698,80</td>
<td class=""xl93"" width=""136"">х </td>
<td class=""xl93"" width=""134"">х </td>
</tr>
<tr>
<td class=""xl140"" colspan=""19"" height=""21"">                                                                     Продовження</td>
</tr>
<tr>
<td class=""xl85"" height=""16"">1</td>
<td class=""xl85"">2</td>
<td class=""xl85"">3</td>
<td class=""xl85"">4</td>
<td class=""xl85"">5</td>
<td class=""xl85"">6</td>
<td class=""xl85"">7</td>
<td class=""xl85"">8</td>
<td class=""xl85"">9</td>
<td class=""xl85"">10</td>
<td class=""xl85"">11</td>
<td class=""xl85"">12</td>
<td class=""xl85"">13</td>
<td class=""xl85"">14</td>
<td class=""xl85"">15</td>
<td class=""xl85"">16</td>
<td class=""xl85"">17</td>
<td class=""xl85"">18</td>
<td class=""xl85"">19</td>
</tr>
<tr>
<td class=""xl85"" height=""24"">ІІ</td>
<td class=""xl78"" colspan=""18"">Транспортування теплової енергії</td>
</tr>
<tr>
<td class=""xl89"" height=""29""> 2.1</td>
<td class=""xl82"" colspan=""18"" width=""936""> Будівництво, реконструкція та модернізація об<span class=""font8"">’</span><span class=""font5"">єктів теплопостачання (звільняється від оподаткування згідно з пунктом 154.9 статті 154 Податкового кодексу України), з урахуванням:</span></td>
</tr>
<tr>
<td class=""xl90"" height=""29"">  2.1.1</td>
<td class=""xl97"" colspan=""18"" width=""936"">Заходи зі зниження питомих витрат, а також втрат ресурсів, з них:</td>
</tr>
<tr>
<td class=""xl92"" height=""19""> </td>
<td class=""xl113"" width=""253""> </td>
<td class=""xl113"" width=""50""> </td>
<td class=""xl107"">x</td>
<td class=""xl107"">x</td>
<td class=""xl107"">x</td>
<td class=""xl100"" width=""70"">x</td>
<td class=""xl100"" width=""65"">x</td>
<td class=""xl100"" width=""60""> </td>
